[03Aug2024 00:14:55.049] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[03Aug2024 00:14:55.053] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 21.0.3 by Microsoft; OS Linux arch amd64 version 6.5.0-1022-azure
[03Aug2024 00:14:56.292] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[03Aug2024 00:14:56.339] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/Minecraft-da-Pixa/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[03Aug2024 00:14:56.804] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Minecraft-da-Pixa/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.0/fmlcore-1.20.1-47.3.0.jar is missing mods.toml file
[03Aug2024 00:14:56.805] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Minecraft-da-Pixa/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.0/javafmllanguage-1.20.1-47.3.0.jar is missing mods.toml file
[03Aug2024 00:14:56.806] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Minecraft-da-Pixa/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.0/lowcodelanguage-1.20.1-47.3.0.jar is missing mods.toml file
[03Aug2024 00:14:56.808] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Minecraft-da-Pixa/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.0/mclanguage-1.20.1-47.3.0.jar is missing mods.toml file
[03Aug2024 00:14:57.187] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[03Aug2024 00:14:57.191] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select a dependency jar for JarJar which was passed in as source: curios. Using Mod File: /workspaces/Minecraft-da-Pixa/servidor_minecraft/mods/curios-forge-5.9.1+1.20.1.jar
[03Aug2024 00:14:57.191] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 17 dependencies adding them to mods collection
[03Aug2024 00:15:01.347] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[03Aug2024 00:15:01.524] [main/ERROR] [mixin/]: Mixin config arclight.mixins.json does not specify "minVersion" property
[03Aug2024 00:15:01.596] [main/ERROR] [mixin/]: Mixin config azurelib.mixins.json does not specify "minVersion" property
[03Aug2024 00:15:01.598] [main/ERROR] [mixin/]: Mixin config azurelib.forge.mixins.json does not specify "minVersion" property
[03Aug2024 00:15:01.658] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments []
[03Aug2024 00:15:01.816] [main/WARN] [mixin/]: Reference map 'mixins.ice_and_fire_delight.refmap.json' for mixins.ice_and_fire_delight.json could not be read. If this is a development environment you can ignore this message
[03Aug2024 00:15:01.824] [main/WARN] [mixin/]: Reference map 'handcrafted-forge-1.20.1-forge-refmap.json' for handcrafted.mixins.json could not be read. If this is a development environment you can ignore this message
[03Aug2024 00:15:01.829] [main/WARN] [mixin/]: Reference map 'CerbonsAPI-Forge-1.20.1-forge-refmap.json' for cerbons_api.mixins.json could not be read. If this is a development environment you can ignore this message
[03Aug2024 00:15:01.832] [main/WARN] [mixin/]: Reference map 'yungsextras.refmap.json' for yungsextras.mixins.json could not be read. If this is a development environment you can ignore this message
[03Aug2024 00:15:01.833] [main/WARN] [mixin/]: Reference map 'yungsextras.refmap.json' for yungsextras_forge.mixins.json could not be read. If this is a development environment you can ignore this message
[03Aug2024 00:15:01.862] [main/WARN] [mixin/]: Reference map 'nitrogen_internals.refmap.json' for nitrogen_internals.mixins.json could not be read. If this is a development environment you can ignore this message
[03Aug2024 00:15:01.865] [main/WARN] [mixin/]: Reference map 'arclight.mixins.refmap.json' for arclight.mixins.json could not be read. If this is a development environment you can ignore this message
[03Aug2024 00:15:01.866] [main/WARN] [mixin/]: Reference map 'LesRaisinsAddon_1201.refmap.json' for lradd.mixins.json could not be read. If this is a development environment you can ignore this message
[03Aug2024 00:15:01.875] [main/WARN] [mixin/]: Reference map 'octolib.refmap.json' for octolib.mixins.json could not be read. If this is a development environment you can ignore this message
[03Aug2024 00:15:01.882] [main/WARN] [mixin/]: Reference map 'EpheroLib-refmap.json' for epherolib.mixins.json could not be read. If this is a development environment you can ignore this message
[03Aug2024 00:15:01.884] [main/WARN] [mixin/]: Reference map 'mixins.call_of_yucutan.refmap.json' for mixins.call_of_yucutan.json could not be read. If this is a development environment you can ignore this message
[03Aug2024 00:15:01.891] [main/WARN] [mixin/]: Reference map 'simplyswords-forge-refmap.json' for simplyswords.mixins.json could not be read. If this is a development environment you can ignore this message
[03Aug2024 00:15:01.906] [main/WARN] [mixin/]: Reference map 'mvs-forge-refmap.json' for mvs-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[03Aug2024 00:15:01.937] [main/INFO] [Puzzles Lib/]: Loading 153 mods:
	- ae2 15.2.11
[03Aug2024 00:15:14.463] [modloading-worker-0/INFO] [Bo's Easy Mob Farm/]: 🪤 Register Bo's Easy Mob Farm Block Entities Types...
[03Aug2024 00:15:14.480] [modloading-worker-0/INFO] [Bo's Easy Mob Farm/]: 🪤 Register Bo's Easy Mob Farm Menu Types ...
[03Aug2024 00:15:14.497] [modloading-worker-0/INFO] [Puzzles Lib/]: Constructing common components for mutantmonsters:main
[03Aug2024 00:15:14.508] [modloading-worker-0/INFO] [Bo's Easy Mob Farm/]: 🪤 Register Bo's Easy Mob Farm Common config ...
[03Aug2024 00:15:14.662] [modloading-worker-0/ERROR] [net.minecraftforge.eventbus.EventSubclassTransformer/EVENTBUS]: Could not find parent net/minecraft/client/renderer/entity/layers/RenderLayer for class com/obscuria/obscureapi/client/renderer/PatreonLayer in classloader cpw.mods.modlauncher.TransformingClassLoader@652e345 on thread Thread[#33,modloading-worker-0,5,main]
[03Aug2024 00:15:14.665] [modloading-worker-0/ERROR] [net.minecraftforge.eventbus.EventSubclassTransformer/EVENTBUS]: An error occurred building event handler
java.lang.ClassNotFoundException: net.minecraft.client.renderer.entity.layers.RenderLayer
	at cpw.mods.cl.ModuleClassLoader.loadClass(ModuleClassLoader.java:141) ~[securejarhandler-2.1.10.jar:?]
	at java.lang.ClassLoader.loadClass(ClassLoader.java:526) ~[?:?]
	at net.minecraftforge.eventbus.EventSubclassTransformer.buildEvents(EventSubclassTransformer.java:97) ~[eventbus-6.0.5.jar%2352!/:?]
	at net.minecraftforge.eventbus.EventSubclassTransformer.transform(EventSubclassTransformer.java:48) ~[eventbus-6.0.5.jar%2352!/:?]
	at net.minecraftforge.eventbus.EventBusEngine.processClass(EventBusEngine.java:26) ~[eventbus-6.0.5.jar%2352!/:?]
	at net.minecraftforge.eventbus.service.ModLauncherService.processClassWithFlags(ModLauncherService.java:32) ~[eventbus-6.0.5.jar%2352!/:6.0.5+6.0.5+master.eb8e549b]
	at cpw.mods.modlauncher.LaunchPluginHandler.offerClassNodeToPlugins(LaunchPluginHandler.java:88) ~[modlauncher-10.0.9.jar%2355!/:?]
	at cpw.mods.modlauncher.ClassTransformer.transform(ClassTransformer.java:120) ~[modlauncher-10.0.9.jar%2355!/:?]
	at cpw.mods.modlauncher.TransformingClassLoader.maybeTransformClassBytes(TransformingClassLoader.java:50) ~[modlauncher-10.0.9.jar%2355!/:?]
	at cpw.mods.cl.ModuleClassLoader.readerToClass(ModuleClassLoader.java:113) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.lambda$findClass$15(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadFromModule(ModuleClassLoader.java:229) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.findClass(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadClass(ModuleClassLoader.java:135) ~[securejarhandler-2.1.10.jar:?]
	at java.lang.ClassLoader.loadClass(ClassLoader.java:526) ~[?:?]
	at java.lang.ClassLoader.defineClass0(Native Method) ~[?:?]
	at java.lang.System$2.defineClass(System.java:2394) ~[?:?]
	at java.lang.invoke.MethodHandles$Lookup$ClassDefiner.defineClass(MethodHandles.java:2505) ~[?:?]
	at java.lang.invoke.InnerClassLambdaMetafactory.generateInnerClass(InnerClassLambdaMetafactory.java:361) ~[?:?]
	at java.lang.invoke.InnerClassLambdaMetafactory.spinInnerClass(InnerClassLambdaMetafactory.java:286) ~[?:?]
	at java.lang.invoke.InnerClassLambdaMetafactory.buildCallSite(InnerClassLambdaMetafactory.java:221) ~[?:?]
	at java.lang.invoke.LambdaMetafactory.metafactory(LambdaMetafactory.java:341) ~[?:?]
	at java.lang.invoke.BootstrapMethodInvoker.invoke(BootstrapMethodInvoker.java:134) ~[?:?]
	at java.lang.invoke.CallSite.makeSite(CallSite.java:316) ~[?:?]
	at java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(MethodHandleNatives.java:274) ~[?:?]
	at java.lang.invoke.MethodHandleNatives.linkCallSite(MethodHandleNatives.java:264) ~[?:?]
	at com.obscuria.obscureapi.client.renderer.PatreonLayer$Mode.<clinit>(PatreonLayer.java:55) ~[obscure_api-15.jar%23347!/:com.obscuria]
	at com.obscuria.obscureapi.ObscureAPIConfig$Client.<clinit>(ObscureAPIConfig.java:28) ~[obscure_api-15.jar%23347!/:com.obscuria]
	at com.obscuria.obscureapi.ObscureAPIConfig.register(ObscureAPIConfig.java:46) ~[obscure_api-15.jar%23347!/:com.obscuria]
	at com.obscuria.obscureapi.ObscureAPI.<init>(ObscureAPI.java:69) ~[obscure_api-15.jar%23347!/:com.obscuria]
	at jdk.internal.reflect.DirectConstructorHandleAccessor.newInstance(DirectConstructorHandleAccessor.java:62) ~[?:?]
	at java.lang.reflect.Constructor.newInstanceWithCaller(Constructor.java:502) ~[?:?]
	at java.lang.reflect.Constructor.newInstance(Constructor.java:486) ~[?:?]
	at net.minecraftforge.fml.javafmlmod.FMLModContainer.constructMod(FMLModContainer.java:70) ~[javafmllanguage-1.20.1-47.3.0.jar%23399!/:?]
	at net.minecraftforge.fml.ModContainer.lambda$buildTransitionHandler$4(ModContainer.java:124) ~[fmlcore-1.20.1-47.3.0.jar%23398!/:?]
	at java.util.concurrent.CompletableFuture$AsyncRun.run(CompletableFuture.java:1804) ~[?:?]
	at java.util.concurrent.CompletableFuture$AsyncRun.exec(CompletableFuture.java:1796) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:387) ~[?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1312) ~[?:?]
	at java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1843) ~[?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1808) ~[?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:188) ~[?:?]
[03Aug2024 00:15:14.668] [modloading-worker-0/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class com/obscuria/obscureapi/client/renderer/PatreonLayer for invalid dist DEDICATED_SERVER
[03Aug2024 00:15:14.849] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:basic_attack
[03Aug2024 00:15:14.850] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:air_attack
[03Aug2024 00:15:14.852] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:roll
[03Aug2024 00:15:14.857] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:step
[03Aug2024 00:15:14.857] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:knockdown_wakeup
[03Aug2024 00:15:14.860] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:ender_step
[03Aug2024 00:15:14.875] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:ender_obscuris
[03Aug2024 00:15:14.877] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:dodge_master
[03Aug2024 00:15:14.877] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:precise_roll
[03Aug2024 00:15:14.878] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:shadow_step
[03Aug2024 00:15:14.878] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:guard
[03Aug2024 00:15:14.879] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:bull_charge
[03Aug2024 00:15:14.884] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:demon_mark_passive
[03Aug2024 00:15:14.881] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:parrying
[03Aug2024 00:15:14.888] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:torment_passive
[03Aug2024 00:15:14.888] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:impact_guard
[03Aug2024 00:15:14.892] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:ruine_passive
[03Aug2024 00:15:14.893] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:berserker
[03Aug2024 00:15:14.895] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:death_harvest
[03Aug2024 00:15:14.904] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:emergency_escape
[03Aug2024 00:15:14.905] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:endurance
[03Aug2024 00:15:14.906] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:forbidden_strength
[03Aug2024 00:15:14.907] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:hypervitality
[03Aug2024 00:15:14.907] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:stamina_pillager
[03Aug2024 00:15:14.904] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:lunar_echo_passive
[03Aug2024 00:15:14.911] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:satsujin_passive
[03Aug2024 00:15:14.911] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:solar_passive
[03Aug2024 00:15:14.916] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:swordmaster
[03Aug2024 00:15:14.919] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:technician
[03Aug2024 00:15:14.917] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:charybdis
[03Aug2024 00:15:14.920] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:sweeping_edge
[03Aug2024 00:15:14.921] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:agony_plunge
[03Aug2024 00:15:14.923] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:dancing_edge
[03Aug2024 00:15:14.926] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:the_guillotine
[03Aug2024 00:15:14.927] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:true_berserk
[03Aug2024 00:15:14.932] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:plunder_perdition
[03Aug2024 00:15:14.928] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:grasping_spire
[03Aug2024 00:15:14.934] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:heartpiercer
[03Aug2024 00:15:14.936] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:steel_whirlwind
[03Aug2024 00:15:14.939] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:battojutsu
[03Aug2024 00:15:14.940] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:battojutsu_passive
[03Aug2024 00:15:14.938] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:sakura_state
[03Aug2024 00:15:14.943] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:rushing_tempo
[03Aug2024 00:15:14.947] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:relentless_combo
[03Aug2024 00:15:14.950] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:liechtenauer
[03Aug2024 00:15:14.958] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:sharp_stab
[03Aug2024 00:15:14.961] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:ender_blast
[03Aug2024 00:15:15.000] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:eviscerate
[03Aug2024 00:15:15.001] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:ender_fusion
[03Aug2024 00:15:15.009] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:demonic_ascension
[03Aug2024 00:15:15.011] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:regierung
[03Aug2024 00:15:15.016] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:lunar_eclipse
[03Aug2024 00:15:15.017] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:solar_arcano
[03Aug2024 00:15:15.026] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:counter_attack
[03Aug2024 00:15:15.034] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id magistuarmory:packet_long_reach_attack
[03Aug2024 00:15:15.037] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id magistuarmory:packet_lance_collision
[03Aug2024 00:15:15.037] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:perfect_bulwark
[03Aug2024 00:15:15.039] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:vengeful_parry
[03Aug2024 00:15:15.040] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:arrow_tenacity
[03Aug2024 00:15:15.042] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:pain_anticipation
[03Aug2024 00:15:15.045] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:latent_retribution
[03Aug2024 00:15:15.046] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:vampirize
[03Aug2024 00:15:15.050] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:critical_knowledge
[03Aug2024 00:15:15.051] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:heart_shield
[03Aug2024 00:15:15.052] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:mindset
[03Aug2024 00:15:15.055] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:adrenaline
[03Aug2024 00:15:15.069] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:blade_rush
[03Aug2024 00:15:15.070] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:wrathful_lighting
[03Aug2024 00:15:15.070] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:tsunami
[03Aug2024 00:15:15.071] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:dancing_blade
[03Aug2024 00:15:15.071] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:everlasting_allegiance
[03Aug2024 00:15:15.072] [modloading-worker-0/INFO] [epicfight/]: Registered skill wom:wom:meditation
[03Aug2024 00:15:15.074] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:meteor_slam
[03Aug2024 00:15:15.077] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:revelation
[03Aug2024 00:15:15.078] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:demolition_leap
[03Aug2024 00:15:15.083] [modloading-worker-0/INFO] [epicfight/]: Registered skill epicfight:epicfight:phantom_ascent
[03Aug2024 00:15:15.296] [modloading-worker-0/INFO] [azurelib/FileWatching]: Registered azurelib config for auto-sync function
[03Aug2024 00:15:15.306] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 47.3.0, for MC 1.20.1 with MCP 20230612.114412
[03Aug2024 00:15:15.307] [modloading-worker-0/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v47.3.0 Initialized
[03Aug2024 00:15:15.535] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:submit_task
[03Aug2024 00:15:15.535] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:claim_reward
[03Aug2024 00:15:15.544] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:get_emergency_items
[03Aug2024 00:15:15.553] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:claim_all_rewards
[03Aug2024 00:15:15.554] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:claim_choice_reward
[03Aug2024 00:15:15.569] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:toggle_pinned
[03Aug2024 00:15:15.570] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:toggle_chapter_pinned
[03Aug2024 00:15:15.571] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:toggle_editing_mode
[03Aug2024 00:15:15.572] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:force_save
[03Aug2024 00:15:15.573] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:set_custom_image
[03Aug2024 00:15:15.581] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:task_screen_config_resp
[03Aug2024 00:15:15.582] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:change_progress
[03Aug2024 00:15:15.587] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:create_object
[03Aug2024 00:15:15.588] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:create_task_at
[03Aug2024 00:15:15.589] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:delete_object
[03Aug2024 00:15:15.590] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:edit_object
[03Aug2024 00:15:15.591] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:move_chapter
[03Aug2024 00:15:15.594] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:move_quest
[03Aug2024 00:15:15.600] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:change_chapter_group
[03Aug2024 00:15:15.603] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:move_chapter_group
[03Aug2024 00:15:15.605] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:copy_quest
[03Aug2024 00:15:15.611] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:copy_chapter_image
[03Aug2024 00:15:15.614] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:sync_structures_request
[03Aug2024 00:15:15.615] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:request_team_data
[03Aug2024 00:15:16.472] [modloading-worker-0/INFO] [Puzzles Lib/]: Constructing common components for puzzleslib:main
[03Aug2024 00:15:16.660] [modloading-worker-0/INFO] [com.epherical.epherolib.config.CommonConfig/]: Creating default config file: croptopia_v3.conf
[03Aug2024 00:15:21.664] [main/ERROR] [net.minecraftforge.eventbus.EventSubclassTransformer/EVENTBUS]: Could not find parent net/minecraft/client/particle/TextureSheetParticle for class it/hurts/sskirillss/octolib/particle/BasicColoredParticle in classloader cpw.mods.modlauncher.TransformingClassLoader@652e345 on thread Thread[#1,main,5,main]
[03Aug2024 00:15:21.664] [main/ERROR] [net.minecraftforge.eventbus.EventSubclassTransformer/EVENTBUS]: An error occurred building event handler
java.lang.ClassNotFoundException: net.minecraft.client.particle.TextureSheetParticle
	at cpw.mods.cl.ModuleClassLoader.loadClass(ModuleClassLoader.java:141) ~[securejarhandler-2.1.10.jar:?]
	at java.lang.ClassLoader.loadClass(ClassLoader.java:526) ~[?:?]
	at net.minecraftforge.eventbus.EventSubclassTransformer.buildEvents(EventSubclassTransformer.java:97) ~[eventbus-6.0.5.jar%2352!/:?]
	at net.minecraftforge.eventbus.EventSubclassTransformer.transform(EventSubclassTransformer.java:48) ~[eventbus-6.0.5.jar%2352!/:?]
	at net.minecraftforge.eventbus.EventBusEngine.processClass(EventBusEngine.java:26) ~[eventbus-6.0.5.jar%2352!/:?]
	at net.minecraftforge.eventbus.service.ModLauncherService.processClassWithFlags(ModLauncherService.java:32) ~[eventbus-6.0.5.jar%2352!/:6.0.5+6.0.5+master.eb8e549b]
	at cpw.mods.modlauncher.LaunchPluginHandler.offerClassNodeToPlugins(LaunchPluginHandler.java:88) ~[modlauncher-10.0.9.jar%2355!/:?]
	at cpw.mods.modlauncher.ClassTransformer.transform(ClassTransformer.java:120) ~[modlauncher-10.0.9.jar%2355!/:?]
	at cpw.mods.modlauncher.TransformingClassLoader.maybeTransformClassBytes(TransformingClassLoader.java:50) ~[modlauncher-10.0.9.jar%2355!/:?]
	at cpw.mods.cl.ModuleClassLoader.readerToClass(ModuleClassLoader.java:113) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.lambda$findClass$15(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadFromModule(ModuleClassLoader.java:229) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.findClass(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadClass(ModuleClassLoader.java:135) ~[securejarhandler-2.1.10.jar:?]
